Device ID,Time,Temperature,Humidity,Temperature_ma,Humidity_ma
"""inTelli-Gee_prototype_v0.1_serial_1""",531.0,20.8,75.2,20.89599999999999,74.6946666666667
"""inTelli-Gee_prototype_v0.1_serial_1""",532.0,20.8,75.3,20.894999999999992,74.70033333333338
"""inTelli-Gee_prototype_v0.1_serial_1""",533.0,20.8,75.3,20.89399999999999,74.70600000000005
"""inTelli-Gee_prototype_v0.1_serial_1""",534.0,20.7,75.2,20.892333333333323,74.71100000000004
"""inTelli-Gee_prototype_v0.1_serial_1""",535.0,20.7,75.2,20.890666666666657,74.71600000000005
"""inTelli-Gee_prototype_v0.1_serial_1""",536.0,20.7,75.3,20.889333333333322,74.72200000000004
"""inTelli-Gee_prototype_v0.1_serial_1""",537.0,20.7,75.3,20.887999999999987,74.72800000000004
"""inTelli-Gee_prototype_v0.1_serial_1""",538.0,20.8,75.4,20.886999999999986,74.73433333333338
"""inTelli-Gee_prototype_v0.1_serial_1""",539.0,20.8,75.4,20.885999999999985,74.74066666666671
"""inTelli-Gee_prototype_v0.1_serial_1""",540.0,20.7,75.5,20.884999999999984,74.74733333333339
"""inTelli-Gee_prototype_v0.1_serial_1""",541.0,20.7,75.5,20.883999999999983,74.75400000000005
"""inTelli-Gee_prototype_v0.1_serial_1""",542.0,20.8,75.6,20.882999999999985,74.76033333333338
"""inTelli-Gee_prototype_v0.1_serial_1""",543.0,20.8,75.6,20.881999999999984,74.76666666666671
"""inTelli-Gee_prototype_v0.1_serial_1""",544.0,20.8,75.5,20.880999999999982,74.7726666666667
"""inTelli-Gee_prototype_v0.1_serial_1""",545.0,20.8,75.5,20.87999999999998,74.7786666666667
"""inTelli-Gee_prototype_v0.1_serial_1""",546.0,20.8,75.4,20.87899999999998,74.78400000000003
"""inTelli-Gee_prototype_v0.1_serial_1""",547.0,20.8,75.4,20.877999999999982,74.78933333333337
"""inTelli-Gee_prototype_v0.1_serial_1""",548.0,20.7,75.2,20.876666666666644,74.79366666666671
"""inTelli-Gee_prototype_v0.1_serial_1""",549.0,20.7,75.2,20.87533333333331,74.79800000000004
"""inTelli-Gee_prototype_v0.1_serial_1""",550.0,20.7,75.3,20.873999999999974,74.80200000000005
"""inTelli-Gee_prototype_v0.1_serial_1""",551.0,20.7,75.3,20.87266666666664,74.80600000000004
"""inTelli-Gee_prototype_v0.1_serial_1""",552.0,20.7,75.3,20.871333333333304,74.80933333333338
"""inTelli-Gee_prototype_v0.1_serial_1""",553.0,20.7,75.3,20.86999999999997,74.81266666666671
"""inTelli-Gee_prototype_v0.1_serial_1""",554.0,20.8,75.2,20.868999999999968,74.81566666666671
"""inTelli-Gee_prototype_v0.1_serial_1""",555.0,20.8,75.2,20.86799999999997,74.81866666666673
"""inTelli-Gee_prototype_v0.1_serial_1""",556.0,20.8,75.1,20.867333333333303,74.82133333333338
"""inTelli-Gee_prototype_v0.1_serial_1""",557.0,20.8,75.1,20.866666666666635,74.82400000000005
"""inTelli-Gee_prototype_v0.1_serial_1""",558.0,20.7,74.8,20.8653333333333,74.82500000000005
"""inTelli-Gee_prototype_v0.1_serial_1""",559.0,20.7,74.8,20.863999999999965,74.82600000000005
"""inTelli-Gee_prototype_v0.1_serial_1""",560.0,20.8,74.9,20.862999999999964,74.82700000000006
"""inTelli-Gee_prototype_v0.1_serial_1""",561.0,20.8,74.9,20.861999999999966,74.82800000000006
"""inTelli-Gee_prototype_v0.1_serial_1""",562.0,20.8,74.9,20.8613333333333,74.82900000000008
"""inTelli-Gee_prototype_v0.1_serial_1""",563.0,20.8,74.9,20.86066666666663,74.83000000000008
"""inTelli-Gee_prototype_v0.1_serial_1""",564.0,20.7,74.7,20.859333333333296,74.83000000000008
"""inTelli-Gee_prototype_v0.1_serial_1""",565.0,20.7,74.7,20.85799999999996,74.83000000000008
"""inTelli-Gee_prototype_v0.1_serial_1""",566.0,20.7,74.7,20.856666666666626,74.83000000000008
"""inTelli-Gee_prototype_v0.1_serial_1""",567.0,20.7,74.7,20.85533333333329,74.83000000000008
"""inTelli-Gee_prototype_v0.1_serial_1""",568.0,20.7,74.8,20.853999999999957,74.83066666666676
"""inTelli-Gee_prototype_v0.1_serial_1""",569.0,20.7,74.8,20.85266666666662,74.83133333333342
"""inTelli-Gee_prototype_v0.1_serial_1""",570.0,20.8,75.0,20.85166666666662,74.83300000000008
"""inTelli-Gee_prototype_v0.1_serial_1""",571.0,20.8,75.0,20.85066666666662,74.83466666666676
"""inTelli-Gee_prototype_v0.1_serial_1""",572.0,20.8,75.0,20.84966666666662,74.8360000000001
"""inTelli-Gee_prototype_v0.1_serial_1""",573.0,20.8,75.0,20.84866666666662,74.83733333333343
"""inTelli-Gee_prototype_v0.1_serial_1""",574.0,20.7,75.1,20.84766666666662,74.8390000000001
"""inTelli-Gee_prototype_v0.1_serial_1""",575.0,20.7,75.1,20.846666666666618,74.84066666666676
"""inTelli-Gee_prototype_v0.1_serial_1""",576.0,20.8,75.2,20.84599999999995,74.84433333333344
"""inTelli-Gee_prototype_v0.1_serial_1""",577.0,20.8,75.2,20.845333333333286,74.84800000000011
"""inTelli-Gee_prototype_v0.1_serial_1""",578.0,20.7,75.2,20.84399999999995,74.85200000000012
"""inTelli-Gee_prototype_v0.1_serial_1""",579.0,20.7,75.2,20.842666666666616,74.85600000000012
"""inTelli-Gee_prototype_v0.1_serial_1""",580.0,20.7,75.2,20.841666666666615,74.86066666666679
"""inTelli-Gee_prototype_v0.1_serial_1""",581.0,20.7,75.2,20.840666666666614,74.86533333333347
"""inTelli-Gee_prototype_v0.1_serial_1""",582.0,20.7,75.2,20.839666666666613,74.87000000000013
"""inTelli-Gee_prototype_v0.1_serial_1""",583.0,20.7,75.2,20.83866666666661,74.87466666666681
"""inTelli-Gee_prototype_v0.1_serial_1""",584.0,20.7,75.3,20.837999999999948,74.88033333333347
"""inTelli-Gee_prototype_v0.1_serial_1""",585.0,20.7,75.3,20.83733333333328,74.88600000000014
"""inTelli-Gee_prototype_v0.1_serial_1""",586.0,20.8,75.5,20.836666666666616,74.89166666666681
"""inTelli-Gee_prototype_v0.1_serial_1""",587.0,20.8,75.5,20.83599999999995,74.89733333333348
"""inTelli-Gee_prototype_v0.1_serial_1""",588.0,20.7,75.6,20.834666666666614,74.90300000000013
"""inTelli-Gee_prototype_v0.1_serial_1""",589.0,20.7,75.6,20.83333333333328,74.90866666666679
"""inTelli-Gee_prototype_v0.1_serial_1""",590.0,20.8,75.7,20.83266666666661,74.91466666666679
"""inTelli-Gee_prototype_v0.1_serial_1""",591.0,20.8,75.7,20.831999999999947,74.92066666666679
"""inTelli-Gee_prototype_v0.1_serial_1""",592.0,20.7,75.6,20.830666666666612,74.92600000000012
"""inTelli-Gee_prototype_v0.1_serial_1""",593.0,20.7,75.6,20.829333333333278,74.93133333333344
"""inTelli-Gee_prototype_v0.1_serial_1""",594.0,20.7,75.6,20.828333333333276,74.93633333333345
"""inTelli-Gee_prototype_v0.1_serial_1""",595.0,20.7,75.6,20.827333333333275,74.94133333333345
"""inTelli-Gee_prototype_v0.1_serial_1""",596.0,20.8,75.7,20.826666666666608,74.94666666666679
"""inTelli-Gee_prototype_v0.1_serial_1""",597.0,20.8,75.7,20.825999999999944,74.95200000000013
"""inTelli-Gee_prototype_v0.1_serial_1""",598.0,20.8,75.6,20.825333333333276,74.95733333333345
"""inTelli-Gee_prototype_v0.1_serial_1""",599.0,20.8,75.6,20.824666666666612,74.96266666666679
"""inTelli-Gee_prototype_v0.1_serial_1""",600.0,20.8,75.6,20.823999999999945,74.96800000000012
"""inTelli-Gee_prototype_v0.1_serial_1""",601.0,20.8,75.6,20.823333333333277,74.97333333333344
"""inTelli-Gee_prototype_v0.1_serial_1""",602.0,20.8,75.6,20.822666666666613,74.97833333333344
"""inTelli-Gee_prototype_v0.1_serial_1""",603.0,20.8,75.6,20.821999999999946,74.98333333333345
"""inTelli-Gee_prototype_v0.1_serial_1""",604.0,20.8,75.6,20.821333333333282,74.9880000000001
"""inTelli-Gee_prototype_v0.1_serial_1""",605.0,20.8,75.6,20.820666666666614,74.99266666666676
"""inTelli-Gee_prototype_v0.1_serial_1""",606.0,20.7,75.1,20.819999999999947,74.99500000000009
"""inTelli-Gee_prototype_v0.1_serial_1""",607.0,20.7,75.1,20.819333333333283,74.99733333333342
"""inTelli-Gee_prototype_v0.1_serial_1""",608.0,20.7,74.9,20.818333333333282,74.99800000000008
"""inTelli-Gee_prototype_v0.1_serial_1""",609.0,20.7,74.9,20.81733333333328,74.99866666666675
"""inTelli-Gee_prototype_v0.1_serial_1""",610.0,20.8,74.9,20.81699999999995,74.99900000000008
"""inTelli-Gee_prototype_v0.1_serial_1""",611.0,20.8,74.9,20.816666666666617,74.99933333333342
"""inTelli-Gee_prototype_v0.1_serial_1""",612.0,20.7,74.7,20.81566666666662,74.99866666666676
"""inTelli-Gee_prototype_v0.1_serial_1""",613.0,20.7,74.7,20.814666666666618,74.99800000000009
"""inTelli-Gee_prototype_v0.1_serial_1""",614.0,20.8,74.8,20.814333333333284,74.99800000000009
"""inTelli-Gee_prototype_v0.1_serial_1""",615.0,20.8,74.8,20.813999999999954,74.99800000000009
"""inTelli-Gee_prototype_v0.1_serial_1""",616.0,20.7,74.7,20.812999999999953,74.99733333333342
"""inTelli-Gee_prototype_v0.1_serial_1""",617.0,20.7,74.7,20.81199999999995,74.99666666666675
"""inTelli-Gee_prototype_v0.1_serial_1""",618.0,20.7,74.7,20.810999999999954,74.99600000000008
"""inTelli-Gee_prototype_v0.1_serial_1""",619.0,20.7,74.7,20.809999999999953,74.99533333333342
"""inTelli-Gee_prototype_v0.1_serial_1""",620.0,20.8,74.8,20.80966666666662,74.99500000000008
"""inTelli-Gee_prototype_v0.1_serial_1""",621.0,20.8,74.8,20.80933333333329,74.99466666666673
"""inTelli-Gee_prototype_v0.1_serial_1""",622.0,20.7,74.7,20.808333333333287,74.99366666666674
"""inTelli-Gee_prototype_v0.1_serial_1""",623.0,20.7,74.7,20.807333333333286,74.99266666666674
"""inTelli-Gee_prototype_v0.1_serial_1""",624.0,20.7,74.8,20.806666666666622,74.99266666666674
"""inTelli-Gee_prototype_v0.1_serial_1""",625.0,20.7,74.8,20.805999999999955,74.99266666666674
"""inTelli-Gee_prototype_v0.1_serial_1""",626.0,20.7,74.9,20.80533333333329,74.99266666666674
"""inTelli-Gee_prototype_v0.1_serial_1""",627.0,20.7,74.9,20.804666666666623,74.99266666666674
"""inTelli-Gee_prototype_v0.1_serial_1""",628.0,20.7,74.9,20.803999999999956,74.99300000000008
"""inTelli-Gee_prototype_v0.1_serial_1""",629.0,20.7,74.9,20.803333333333292,74.99333333333342
"""inTelli-Gee_prototype_v0.1_serial_1""",630.0,20.6,74.7,20.802666666666624,74.99466666666676
"""inTelli-Gee_prototype_v0.1_serial_1""",631.0,20.6,74.7,20.80199999999996,74.9960000000001
"""inTelli-Gee_prototype_v0.1_serial_1""",632.0,20.8,75.0,20.801333333333293,74.99833333333343
"""inTelli-Gee_prototype_v0.1_serial_1""",633.0,20.8,75.0,20.800666666666626,75.00066666666676
"""inTelli-Gee_prototype_v0.1_serial_1""",634.0,20.7,75.0,20.799666666666624,75.0030000000001
"""inTelli-Gee_prototype_v0.1_serial_1""",635.0,20.7,75.0,20.798666666666627,75.00533333333344
"""inTelli-Gee_prototype_v0.1_serial_1""",636.0,20.7,75.2,20.797666666666625,75.00833333333344
"""inTelli-Gee_prototype_v0.1_serial_1""",637.0,20.7,75.2,20.796666666666624,75.01133333333345
"""inTelli-Gee_prototype_v0.1_serial_1""",638.0,20.7,75.3,20.795666666666623,75.01466666666678
"""inTelli-Gee_prototype_v0.1_serial_1""",639.0,20.7,75.3,20.794666666666622,75.01800000000011
"""inTelli-Gee_prototype_v0.1_serial_1""",640.0,20.7,75.6,20.793999999999958,75.02233333333345
"""inTelli-Gee_prototype_v0.1_serial_1""",641.0,20.7,75.6,20.79333333333329,75.02666666666677
"""inTelli-Gee_prototype_v0.1_serial_1""",642.0,20.6,75.5,20.792333333333293,75.03033333333343
"""inTelli-Gee_prototype_v0.1_serial_1""",643.0,20.6,75.5,20.791333333333295,75.0340000000001
"""inTelli-Gee_prototype_v0.1_serial_1""",644.0,20.7,75.5,20.79066666666663,75.03766666666677
"""inTelli-Gee_prototype_v0.1_serial_1""",645.0,20.7,75.5,20.789999999999964,75.04133333333343
"""inTelli-Gee_prototype_v0.1_serial_1""",646.0,20.7,75.5,20.788999999999962,75.04433333333343
"""inTelli-Gee_prototype_v0.1_serial_1""",647.0,20.7,75.5,20.78799999999996,75.04733333333343
"""inTelli-Gee_prototype_v0.1_serial_1""",648.0,20.7,75.6,20.787333333333297,75.05066666666677
"""inTelli-Gee_prototype_v0.1_serial_1""",649.0,20.7,75.6,20.78666666666663,75.0540000000001
"""inTelli-Gee_prototype_v0.1_serial_1""",650.0,20.7,75.6,20.785999999999966,75.05733333333343
"""inTelli-Gee_prototype_v0.1_serial_1""",651.0,20.7,75.6,20.7853333333333,75.06066666666676
"""inTelli-Gee_prototype_v0.1_serial_1""",652.0,20.7,75.7,20.784999999999965,75.0650000000001
"""inTelli-Gee_prototype_v0.1_serial_1""",653.0,20.7,75.7,20.784666666666627,75.06933333333343
"""inTelli-Gee_prototype_v0.1_serial_1""",654.0,20.7,75.7,20.783999999999963,75.07333333333344
"""inTelli-Gee_prototype_v0.1_serial_1""",655.0,20.7,75.7,20.783333333333296,75.07733333333343
"""inTelli-Gee_prototype_v0.1_serial_1""",656.0,20.7,75.7,20.782666666666632,75.08133333333343
"""inTelli-Gee_prototype_v0.1_serial_1""",657.0,20.7,75.7,20.781999999999965,75.08533333333344
"""inTelli-Gee_prototype_v0.1_serial_1""",658.0,20.8,75.8,20.781999999999965,75.08966666666677
"""inTelli-Gee_prototype_v0.1_serial_1""",659.0,20.8,75.8,20.781999999999965,75.0940000000001
"""inTelli-Gee_prototype_v0.1_serial_1""",660.0,20.6,75.5,20.780999999999967,75.09633333333343
"""inTelli-Gee_prototype_v0.1_serial_1""",661.0,20.6,75.5,20.77999999999997,75.09866666666677
"""inTelli-Gee_prototype_v0.1_serial_1""",662.0,20.7,75.3,20.779333333333305,75.10033333333344
"""inTelli-Gee_prototype_v0.1_serial_1""",663.0,20.7,75.3,20.778666666666638,75.1020000000001
"""inTelli-Gee_prototype_v0.1_serial_1""",664.0,20.7,75.1,20.77799999999997,75.10333333333342
"""inTelli-Gee_prototype_v0.1_serial_1""",665.0,20.7,75.1,20.777333333333306,75.10466666666676
"""inTelli-Gee_prototype_v0.1_serial_1""",666.0,20.6,75.0,20.77666666666664,75.10666666666675
"""inTelli-Gee_prototype_v0.1_serial_1""",667.0,20.6,75.0,20.775999999999975,75.10866666666675
"""inTelli-Gee_prototype_v0.1_serial_1""",668.0,20.7,75.1,20.775333333333307,75.11066666666675
"""inTelli-Gee_prototype_v0.1_serial_1""",669.0,20.7,75.1,20.77466666666664,75.11266666666674
"""inTelli-Gee_prototype_v0.1_serial_1""",670.0,20.7,75.2,20.773999999999976,75.11500000000007
"""inTelli-Gee_prototype_v0.1_serial_1""",671.0,20.7,75.2,20.77333333333331,75.1173333333334
"""inTelli-Gee_prototype_v0.1_serial_1""",672.0,20.6,75.2,20.77233333333331,75.11966666666675
"""inTelli-Gee_prototype_v0.1_serial_1""",673.0,20.6,75.2,20.771333333333313,75.12200000000009
"""inTelli-Gee_prototype_v0.1_serial_1""",674.0,20.7,75.3,20.77099999999998,75.12500000000007
"""inTelli-Gee_prototype_v0.1_serial_1""",675.0,20.7,75.3,20.770666666666646,75.12800000000007
"""inTelli-Gee_prototype_v0.1_serial_1""",676.0,20.7,75.5,20.76999999999998,75.13100000000007
"""inTelli-Gee_prototype_v0.1_serial_1""",677.0,20.7,75.5,20.769333333333314,75.13400000000007
"""inTelli-Gee_prototype_v0.1_serial_1""",678.0,20.7,75.6,20.768666666666647,75.1373333333334
"""inTelli-Gee_prototype_v0.1_serial_1""",679.0,20.7,75.6,20.76799999999998,75.14066666666675
"""inTelli-Gee_prototype_v0.1_serial_1""",680.0,20.8,75.7,20.76766666666665,75.14400000000008
"""inTelli-Gee_prototype_v0.1_serial_1""",681.0,20.8,75.7,20.76733333333332,75.1473333333334
"""inTelli-Gee_prototype_v0.1_serial_1""",682.0,20.6,75.5,20.76666666666665,75.1503333333334
"""inTelli-Gee_prototype_v0.1_serial_1""",683.0,20.6,75.5,20.765999999999984,75.15333333333342
"""inTelli-Gee_prototype_v0.1_serial_1""",684.0,20.6,75.4,20.76533333333332,75.15600000000009
"""inTelli-Gee_prototype_v0.1_serial_1""",685.0,20.6,75.4,20.764666666666653,75.15866666666678
"""inTelli-Gee_prototype_v0.1_serial_1""",686.0,20.8,75.5,20.764333333333322,75.1610000000001
"""inTelli-Gee_prototype_v0.1_serial_1""",687.0,20.8,75.5,20.76399999999999,75.16333333333344
"""inTelli-Gee_prototype_v0.1_serial_1""",688.0,20.6,75.3,20.76299999999999,75.1650000000001
"""inTelli-Gee_prototype_v0.1_serial_1""",689.0,20.6,75.3,20.761999999999997,75.16666666666677
"""inTelli-Gee_prototype_v0.1_serial_1""",690.0,20.7,75.6,20.76166666666666,75.16966666666677
"""inTelli-Gee_prototype_v0.1_serial_1""",691.0,20.7,75.6,20.761333333333326,75.17266666666676
"""inTelli-Gee_prototype_v0.1_serial_1""",692.0,20.7,75.6,20.760999999999992,75.17533333333343
"""inTelli-Gee_prototype_v0.1_serial_1""",693.0,20.7,75.6,20.76066666666666,75.1780000000001
"""inTelli-Gee_prototype_v0.1_serial_1""",694.0,20.7,75.3,20.75999999999999,75.17900000000009
"""inTelli-Gee_prototype_v0.1_serial_1""",695.0,20.7,75.3,20.759333333333323,75.18000000000008
"""inTelli-Gee_prototype_v0.1_serial_1""",696.0,20.7,75.1,20.75899999999999,75.18033333333341
"""inTelli-Gee_prototype_v0.1_serial_1""",697.0,20.7,75.1,20.758666666666656,75.18066666666674
"""inTelli-Gee_prototype_v0.1_serial_1""",698.0,20.7,75.1,20.758333333333322,75.18066666666674
"""inTelli-Gee_prototype_v0.1_serial_1""",699.0,20.7,75.1,20.757999999999985,75.18066666666674
"""inTelli-Gee_prototype_v0.1_serial_1""",700.0,20.6,74.9,20.75699999999999,75.17933333333342
"""inTelli-Gee_prototype_v0.1_serial_1""",701.0,20.6,74.9,20.755999999999993,75.1780000000001
"""inTelli-Gee_prototype_v0.1_serial_1""",702.0,20.7,75.0,20.755666666666656,75.17733333333342
"""inTelli-Gee_prototype_v0.1_serial_1""",703.0,20.7,75.0,20.755333333333322,75.17666666666675
"""inTelli-Gee_prototype_v0.1_serial_1""",704.0,20.7,74.9,20.754666666666655,75.17533333333343
"""inTelli-Gee_prototype_v0.1_serial_1""",705.0,20.7,74.9,20.75399999999999,75.1740000000001
"""inTelli-Gee_prototype_v0.1_serial_1""",706.0,20.7,74.9,20.753333333333323,75.1730000000001
"""inTelli-Gee_prototype_v0.1_serial_1""",707.0,20.7,74.9,20.75266666666666,75.17200000000011
"""inTelli-Gee_prototype_v0.1_serial_1""",708.0,20.6,74.8,20.751999999999992,75.17133333333344
"""inTelli-Gee_prototype_v0.1_serial_1""",709.0,20.6,74.8,20.751333333333324,75.17066666666676
"""inTelli-Gee_prototype_v0.1_serial_1""",710.0,20.6,74.8,20.75066666666666,75.1700000000001
"""inTelli-Gee_prototype_v0.1_serial_1""",711.0,20.6,74.8,20.749999999999993,75.16933333333343
"""inTelli-Gee_prototype_v0.1_serial_1""",712.0,20.6,74.9,20.74933333333333,75.16866666666677
"""inTelli-Gee_prototype_v0.1_serial_1""",713.0,20.6,74.9,20.74866666666666,75.16800000000012
"""inTelli-Gee_prototype_v0.1_serial_1""",714.0,20.7,75.1,20.747999999999994,75.16833333333344
"""inTelli-Gee_prototype_v0.1_serial_1""",715.0,20.7,75.1,20.74733333333333,75.16866666666677
"""inTelli-Gee_prototype_v0.1_serial_1""",716.0,20.7,75.1,20.746999999999996,75.17033333333343
"""inTelli-Gee_prototype_v0.1_serial_1""",717.0,20.7,75.1,20.74666666666666,75.17200000000011
"""inTelli-Gee_prototype_v0.1_serial_1""",718.0,20.7,75.0,20.746333333333325,75.1740000000001
"""inTelli-Gee_prototype_v0.1_serial_1""",719.0,20.7,75.0,20.74599999999999,75.1760000000001
"""inTelli-Gee_prototype_v0.1_serial_1""",720.0,20.8,75.1,20.74566666666666,75.1780000000001
"""inTelli-Gee_prototype_v0.1_serial_1""",721.0,20.8,75.1,20.745333333333328,75.18000000000008
"""inTelli-Gee_prototype_v0.1_serial_1""",722.0,20.7,75.1,20.744666666666664,75.18200000000007
"""inTelli-Gee_prototype_v0.1_serial_1""",723.0,20.7,75.1,20.743999999999996,75.18400000000007
"""inTelli-Gee_prototype_v0.1_serial_1""",724.0,20.7,75.2,20.743666666666662,75.18666666666674
"""inTelli-Gee_prototype_v0.1_serial_1""",725.0,20.7,75.2,20.74333333333333,75.18933333333341
"""inTelli-Gee_prototype_v0.1_serial_1""",726.0,20.7,75.4,20.74266666666666,75.19233333333341
"""inTelli-Gee_prototype_v0.1_serial_1""",727.0,20.7,75.4,20.741999999999994,75.19533333333341
"""inTelli-Gee_prototype_v0.1_serial_1""",728.0,20.7,75.5,20.74133333333333,75.19866666666675
"""inTelli-Gee_prototype_v0.1_serial_1""",729.0,20.7,75.5,20.740666666666662,75.20200000000008
"""inTelli-Gee_prototype_v0.1_serial_1""",730.0,20.6,75.6,20.739666666666665,75.20566666666674
"""inTelli-Gee_prototype_v0.1_serial_1""",731.0,20.6,75.6,20.738666666666667,75.2093333333334
"""inTelli-Gee_prototype_v0.1_serial_1""",732.0,20.7,75.7,20.738333333333333,75.21333333333341
"""inTelli-Gee_prototype_v0.1_serial_1""",733.0,20.7,75.7,20.738,75.21733333333341
"""inTelli-Gee_prototype_v0.1_serial_1""",734.0,20.6,75.6,20.737333333333332,75.2203333333334
"""inTelli-Gee_prototype_v0.1_serial_1""",735.0,20.6,75.6,20.736666666666668,75.2233333333334
"""inTelli-Gee_prototype_v0.1_serial_1""",736.0,20.7,75.7,20.73633333333333,75.2263333333334
"""inTelli-Gee_prototype_v0.1_serial_1""",737.0,20.7,75.7,20.735999999999997,75.2293333333334
"""inTelli-Gee_prototype_v0.1_serial_1""",738.0,20.6,75.6,20.735,75.23166666666673
"""inTelli-Gee_prototype_v0.1_serial_1""",739.0,20.6,75.6,20.734,75.23400000000005
"""inTelli-Gee_prototype_v0.1_serial_1""",740.0,20.6,75.5,20.733333333333338,75.23633333333339
"""inTelli-Gee_prototype_v0.1_serial_1""",741.0,20.6,75.5,20.73266666666667,75.23866666666672
"""inTelli-Gee_prototype_v0.1_serial_1""",742.0,20.7,75.4,20.732333333333337,75.24000000000007
"""inTelli-Gee_prototype_v0.1_serial_1""",743.0,20.7,75.4,20.732000000000003,75.2413333333334
"""inTelli-Gee_prototype_v0.1_serial_1""",744.0,20.7,75.4,20.732000000000003,75.24266666666674
"""inTelli-Gee_prototype_v0.1_serial_1""",745.0,20.7,75.4,20.732000000000003,75.24400000000007
"""inTelli-Gee_prototype_v0.1_serial_1""",746.0,20.6,75.0,20.731333333333335,75.24333333333341
"""inTelli-Gee_prototype_v0.1_serial_1""",747.0,20.6,75.0,20.730666666666668,75.24266666666674
"""inTelli-Gee_prototype_v0.1_serial_1""",748.0,20.7,75.0,20.730333333333334,75.24166666666675
"""inTelli-Gee_prototype_v0.1_serial_1""",749.0,20.7,75.0,20.73,75.24066666666674
"""inTelli-Gee_prototype_v0.1_serial_1""",750.0,20.6,74.8,20.72966666666667,75.23900000000008
"""inTelli-Gee_prototype_v0.1_serial_1""",751.0,20.6,74.8,20.729333333333336,75.23733333333341
"""inTelli-Gee_prototype_v0.1_serial_1""",752.0,20.6,74.7,20.728666666666673,75.23500000000007
"""inTelli-Gee_prototype_v0.1_serial_1""",753.0,20.6,74.7,20.728000000000005,75.23266666666673
"""inTelli-Gee_prototype_v0.1_serial_1""",754.0,20.7,74.8,20.727333333333338,75.23000000000008
"""inTelli-Gee_prototype_v0.1_serial_1""",755.0,20.7,74.8,20.726666666666674,75.2273333333334
"""inTelli-Gee_prototype_v0.1_serial_1""",756.0,20.7,74.8,20.726666666666674,75.2253333333334
"""inTelli-Gee_prototype_v0.1_serial_1""",757.0,20.7,74.8,20.726666666666674,75.2233333333334
"""inTelli-Gee_prototype_v0.1_serial_1""",758.0,20.7,74.9,20.726666666666674,75.22166666666672
"""inTelli-Gee_prototype_v0.1_serial_1""",759.0,20.7,74.9,20.726666666666674,75.22000000000006
"""inTelli-Gee_prototype_v0.1_serial_1""",760.0,20.6,74.8,20.726000000000006,75.21766666666673
"""inTelli-Gee_prototype_v0.1_serial_1""",761.0,20.6,74.8,20.725333333333342,75.21533333333339
"""inTelli-Gee_prototype_v0.1_serial_1""",762.0,20.7,75.0,20.725000000000005,75.21366666666673
"""inTelli-Gee_prototype_v0.1_serial_1""",763.0,20.7,75.0,20.72466666666667,75.21200000000006
"""inTelli-Gee_prototype_v0.1_serial_1""",764.0,20.8,75.2,20.72466666666667,75.21133333333339
"""inTelli-Gee_prototype_v0.1_serial_1""",765.0,20.8,75.2,20.72466666666667,75.21066666666671
"""inTelli-Gee_prototype_v0.1_serial_1""",766.0,20.8,75.3,20.72466666666667,75.21033333333338
"""inTelli-Gee_prototype_v0.1_serial_1""",767.0,20.8,75.3,20.72466666666667,75.21000000000004
"""inTelli-Gee_prototype_v0.1_serial_1""",768.0,20.6,75.1,20.724000000000004,75.21000000000004
"""inTelli-Gee_prototype_v0.1_serial_1""",769.0,20.6,75.1,20.72333333333334,75.21000000000004
"""inTelli-Gee_prototype_v0.1_serial_1""",770.0,20.6,75.1,20.722666666666672,75.21033333333337
"""inTelli-Gee_prototype_v0.1_serial_1""",771.0,20.6,75.1,20.72200000000001,75.2106666666667
"""inTelli-Gee_prototype_v0.1_serial_1""",772.0,20.6,75.2,20.72100000000001,75.21166666666669
"""inTelli-Gee_prototype_v0.1_serial_1""",773.0,20.6,75.2,20.720000000000013,75.21266666666669
"""inTelli-Gee_prototype_v0.1_serial_1""",774.0,20.6,75.3,20.719333333333346,75.21433333333336
"""inTelli-Gee_prototype_v0.1_serial_1""",775.0,20.6,75.3,20.71866666666668,75.21600000000002
"""inTelli-Gee_prototype_v0.1_serial_1""",776.0,20.7,75.5,20.718333333333344,75.21800000000002
"""inTelli-Gee_prototype_v0.1_serial_1""",777.0,20.7,75.5,20.71800000000001,75.22000000000001
"""inTelli-Gee_prototype_v0.1_serial_1""",778.0,20.6,75.4,20.717333333333343,75.22166666666668
"""inTelli-Gee_prototype_v0.1_serial_1""",779.0,20.6,75.4,20.71666666666668,75.22333333333334
"""inTelli-Gee_prototype_v0.1_serial_1""",780.0,20.6,75.6,20.71633333333335,75.22566666666667
"""inTelli-Gee_prototype_v0.1_serial_1""",781.0,20.6,75.6,20.716000000000015,75.228
"""inTelli-Gee_prototype_v0.1_serial_1""",782.0,20.7,75.7,20.71566666666668,75.23
"""inTelli-Gee_prototype_v0.1_serial_1""",783.0,20.7,75.7,20.715333333333348,75.23200000000001
"""inTelli-Gee_prototype_v0.1_serial_1""",784.0,20.7,75.7,20.71500000000001,75.23366666666668
"""inTelli-Gee_prototype_v0.1_serial_1""",785.0,20.7,75.7,20.714666666666677,75.23533333333334
"""inTelli-Gee_prototype_v0.1_serial_1""",786.0,20.7,75.7,20.714333333333343,75.23700000000001
"""inTelli-Gee_prototype_v0.1_serial_1""",787.0,20.7,75.7,20.71400000000001,75.23866666666667
"""inTelli-Gee_prototype_v0.1_serial_1""",788.0,20.7,75.7,20.713666666666676,75.24000000000001
"""inTelli-Gee_prototype_v0.1_serial_1""",789.0,20.7,75.7,20.71333333333334,75.24133333333334
